Exposure to risk (period 5x5), 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Age             Female            Male           Total
RUS      1960-1964     70-74          7639436.22      3191598.24     10831034.46
RUS      1960-1964     75-79          5188371.99      1996081.26      7184453.25
RUS      1960-1964     80-84          2552064.30       934460.06      3486524.35
RUS      1960-1964     85-89          1044552.03       344858.74      1389410.77
RUS      1960-1964     90-94           354316.79       107905.04       462221.83
RUS      1960-1964     95-99           100326.42        28174.37       128500.79
RUS      1960-1964    100-104           21616.81         5955.19        27572.00
RUS      1960-1964    105-109            3586.38          968.68         4555.06
RUS      1960-1964    110+                455.78          118.28          574.06
RUS      1965-1969        0           4611396.71      4811731.00      9423127.70
RUS      1965-1969      1-4          20850044.09     21740870.18     42590914.27
RUS      1965-1969      5-9          31708615.03     32908282.07     64616897.11
RUS      1965-1969     10-14         31716117.54     32891645.65     64607763.19
RUS      1965-1969     15-19         28163672.24     29900280.48     58063952.72
RUS      1965-1969     20-24         17654088.00     18175884.13     35829972.13
RUS      1965-1969     25-29         26698129.05     26569087.30     53267216.35
RUS      1965-1969     30-34         25426855.04     25011530.62     50438385.65
RUS      1965-1969     35-39         28109670.57     26317159.23     54426829.80
RUS      1965-1969     40-44         26314577.04     19109674.42     45424251.46
RUS      1965-1969     45-49         17821358.24     10840801.17     28662159.41
RUS      1965-1969     50-54         20017959.11     11478907.59     31496866.70
RUS      1965-1969     55-59         20779105.67     11232086.57     32011192.24
RUS      1965-1969     60-64         17187218.75      8149104.67     25336323.43
RUS      1965-1969     65-69         12974775.10      5154816.18     18129591.28
RUS      1965-1969     70-74          8848558.39      3570385.44     12418943.83
RUS      1965-1969     75-79          5768370.76      2127662.07      7896032.83
RUS      1965-1969     80-84          3325144.38      1114048.93      4439193.30
RUS      1965-1969     85-89          1334136.41       415076.30      1749212.72
RUS      1965-1969     90-94           415413.92       116435.71       531849.63
RUS      1965-1969     95-99           115588.00        31718.99       147306.99
RUS      1965-1969    100-104           20692.69         5545.53        26238.21
RUS      1965-1969    105-109            2802.80          769.11         3571.91
RUS      1965-1969    110+                260.88           58.74          319.62
RUS      1970-1974        0           4993272.22      5174582.52     10167854.74
RUS      1970-1974      1-4          18634518.36     19207699.41     37842217.77
RUS      1970-1974      5-9          25554568.90     26362862.64     51917431.54
RUS      1970-1974     10-14         31045459.01     32517492.69     63562951.70
RUS      1970-1974     15-19         31273193.23     31905327.48     63178520.71
RUS      1970-1974     20-24         27922592.81     29193118.75     57115711.57
RUS      1970-1974     25-29         17601778.57     17961267.15     35563045.72
RUS      1970-1974     30-34         26292329.41     25639945.94     51932275.34
RUS      1970-1974     35-39         24989793.47     24085826.63     49075620.09
RUS      1970-1974     40-44         27402702.40     25022607.48     52425309.88
RUS      1970-1974     45-49         26078401.53     18192590.87     44270992.40
RUS      1970-1974     50-54         17782833.45     10174154.87     27956988.31
RUS      1970-1974     55-59         19493775.97     10487394.84     29981170.81
RUS      1970-1974     60-64         19817395.25      9879503.93     29696899.18
RUS      1970-1974     65-69         15820987.93      6660229.10     22481217.03
RUS      1970-1974     70-74         11021789.13      3818848.72     14840637.85
RUS      1970-1974     75-79          6578721.74      2278772.80      8857494.54
RUS      1970-1974     80-84          3669941.91      1162727.30      4832669.21
RUS      1970-1974     85-89          1711699.65       474030.89      2185730.53
RUS      1970-1974     90-94           516255.16       132969.34       649224.49
RUS      1970-1974     95-99           121386.64        29962.95       151349.59
RUS      1970-1974    100-104           20561.30         5500.71        26062.01
RUS      1970-1974    105-109            2045.11          599.88         2644.99
RUS      1970-1974    110+                129.38           37.87          167.25
RUS      1975-1979        0           5312976.31      5511795.94     10824772.26
RUS      1975-1979      1-4          20280734.81     20916837.18     41197571.99
RUS      1975-1979      5-9          23356060.08     24044566.59     47400626.67
RUS      1975-1979     10-14         25298394.01     26119343.24     51417737.24
RUS      1975-1979     15-19         30886583.16     32460514.66     63347097.82
RUS      1975-1979     20-24         31191361.38     32060651.49     63252012.87
RUS      1975-1979     25-29         27746685.11     28545835.45     56292520.56
RUS      1975-1979     30-34         17522992.86     17564298.50     35087291.36
RUS      1975-1979     35-39         26107290.78     24849772.34     50957063.11
RUS      1975-1979     40-44         24720581.25     23149641.44     47870222.69
RUS      1975-1979     45-49         26927826.35     23766717.67     50694544.02
RUS      1975-1979     50-54         25501541.80     17037901.22     42539443.02
RUS      1975-1979     55-59         17235752.69      9236223.59     26471976.28
RUS      1975-1979     60-64         18429304.70      9190803.29     27620107.99
RUS      1975-1979     65-69         18256501.73      8139119.48     26395621.21
RUS      1975-1979     70-74         13746326.11      5008965.04     18755291.15
RUS      1975-1979     75-79          8485593.27      2508970.01     10994563.27
RUS      1975-1979     80-84          4173299.17      1227760.53      5401059.70
RUS      1975-1979     85-89          1857310.28       475481.79      2332792.07
RUS      1975-1979     90-94           643196.00       142613.87       785809.87
RUS      1975-1979     95-99           146377.06        32470.60       178847.66
RUS      1975-1979    100-104           21996.96         5242.52        27239.48
RUS      1975-1979    105-109            2015.24          555.81         2571.05
RUS      1975-1979    110+                 84.01           21.09          105.10
RUS      1980-1984        0           5623218.20      5854168.07     11477386.28
RUS      1980-1984      1-4          21307595.81     22051398.70     43358994.51
RUS      1980-1984      5-9          25483126.39     26280605.34     51763731.73
RUS      1980-1984     10-14         23274977.70     24147608.61     47422586.31
RUS      1980-1984     15-19         25416966.24     26175480.59     51592446.82
RUS      1980-1984     20-24         31234251.35     32744750.36     63979001.71
RUS      1980-1984     25-29         31156240.92     31878566.42     63034807.34
RUS      1980-1984     30-34         27669584.75     27921974.27     55591559.01
RUS      1980-1984     35-39         17317471.46     16963977.69     34281449.15
RUS      1980-1984     40-44         25801358.17     23888101.88     49689460.05
RUS      1980-1984     45-49         24223364.59     21827019.46     46050384.05
RUS      1980-1984     50-54         26310205.33     22012556.51     48322761.84
RUS      1980-1984     55-59         24561110.06     15335986.02     39897096.08
RUS      1980-1984     60-64         16219612.22      7990749.50     24210361.72
RUS      1980-1984     65-69         16832894.93      7475667.82     24308562.75
RUS      1980-1984     70-74         15721697.97      6063199.91     21784897.88
RUS      1980-1984     75-79         10608343.82      3243859.02     13852202.84
RUS      1980-1984     80-84          5306538.29      1300877.55      6607415.83
RUS      1980-1984     85-89          2050404.27       481510.01      2531914.28
RUS      1980-1984     90-94           680506.25       134707.34       815213.59
RUS      1980-1984     95-99           173976.98        31306.19       205283.17
RUS      1980-1984    100-104           28813.39         5644.63        34458.02
RUS      1980-1984    105-109            3150.27          666.86         3817.13
RUS      1980-1984    110+                212.35           43.63          255.98
RUS      1985-1989        0           5827107.13      6068140.54     11895247.67
RUS      1985-1989      1-4          23400560.68     24259705.67     47660266.35
RUS      1985-1989      5-9          27118701.77     27975701.67     55094403.45
RUS      1985-1989     10-14         25564091.88     26365418.82     51929510.70
RUS      1985-1989     15-19         23518553.35     24656548.56     48175101.91
RUS      1985-1989     20-24         25959926.30     26790585.78     52750512.08
RUS      1985-1989     25-29         31636533.29     32664070.68     64300603.97
RUS      1985-1989     30-34         31233604.66     31550690.39     62784295.04
RUS      1985-1989     35-39         27606092.61     27367174.31     54973266.92
RUS      1985-1989     40-44         17067115.61     16344681.23     33411796.84
RUS      1985-1989     45-49         25327001.64     22722485.76     48049487.40
RUS      1985-1989     50-54         23559517.79     20260197.48     43819715.27
RUS      1985-1989     55-59         25475605.05     19850258.49     45325863.54
RUS      1985-1989     60-64         23246531.39     13273279.57     36519810.95
RUS      1985-1989     65-69         14743771.00      6511019.65     21254790.65
RUS      1985-1989     70-74         14474500.09      5529577.42     20004077.51
RUS      1985-1989     75-79         12104179.73      3900105.23     16004284.96
RUS      1985-1989     80-84          6542756.55      1666863.57      8209620.12
RUS      1985-1989     85-89          2573842.29       511548.94      3085391.23
RUS      1985-1989     90-94           700133.37       129973.73       830107.10
RUS      1985-1989     95-99           177944.33        27947.88       205892.22
RUS      1985-1989    100-104           33041.43         5105.98        38147.41
RUS      1985-1989    105-109            3866.67          635.86         4502.53
RUS      1985-1989    110+                298.60           40.95          339.55
RUS      1990-1994        0           4116046.94      4335626.52      8451673.45
RUS      1990-1994      1-4          20503268.23     21434480.80     41937749.03
RUS      1990-1994      5-9          29359006.55     30424565.31     59783571.86
RUS      1990-1994     10-14         27271243.70     28117189.68     55388433.38
RUS      1990-1994     15-19         25639999.99     26362476.50     52002476.49
RUS      1990-1994     20-24         23508378.75     24774757.09     48283135.84
RUS      1990-1994     25-29         25899838.02     26528793.50     52428631.53
RUS      1990-1994     30-34         31675865.70     32056279.65     63732145.35
RUS      1990-1994     35-39         31137928.39     30859545.39     61997473.78
RUS      1990-1994     40-44         27392612.02     26536332.68     53928944.70
RUS      1990-1994     45-49         16827596.40     15603967.46     32431563.86
RUS      1990-1994     50-54         24754898.63     21249194.76     46004093.39
RUS      1990-1994     55-59         22802274.88     18407449.66     41209724.54
RUS      1990-1994     60-64         24227745.01     17269955.40     41497700.41
RUS      1990-1994     65-69         21315099.52     10883935.83     32199035.35
RUS      1990-1994     70-74         12702438.82      4905679.86     17608118.68
RUS      1990-1994     75-79         11255333.05      3632903.63     14888236.68
RUS      1990-1994     80-84          7821380.49      2072546.41      9893926.90
RUS      1990-1994     85-89          3237158.63       665763.05      3902921.68
RUS      1990-1994     90-94           866410.89       138850.93      1005261.82
RUS      1990-1994     95-99           162232.43        23558.85       185791.28
RUS      1990-1994    100-104           28432.85         3698.22        32131.07
RUS      1990-1994    105-109            2680.35          367.43         3047.78
RUS      1990-1994    110+                161.72           21.06          182.78
RUS      1995-1999        0           3147067.19      3320058.78      6467125.97
RUS      1995-1999      1-4          13932932.72     14653074.25     28586006.96
RUS      1995-1999      5-9          25068908.81     26213363.48     51282272.29
RUS      1995-1999     10-14         29932384.33     31033839.80     60966224.13
RUS      1995-1999     15-19         27667389.47     28516121.99     56183511.45
RUS      1995-1999     20-24         25877593.73     26590172.77     52467766.50
RUS      1995-1999     25-29         23960821.80     24796225.41     48757047.22
RUS      1995-1999     30-34         26255152.79     26354430.51     52609583.30
RUS      1995-1999     35-39         31875819.09     31346855.99     63222675.08
RUS      1995-1999     40-44         31002589.06     29541405.13     60543994.19
RUS      1995-1999     45-49         27102381.25     24947874.08     52050255.32
RUS      1995-1999     50-54         16493474.61     14258191.21     30751665.82
RUS      1995-1999     55-59         23995219.61     18787283.61     42782503.21
RUS      1995-1999     60-64         21613986.48     15573345.82     37187332.30
RUS      1995-1999     65-69         22058939.72     13656766.32     35715706.04
RUS      1995-1999     70-74         18215709.74      7888659.61     26104369.35
RUS      1995-1999     75-79          9733046.73      3127220.61     12860267.34
RUS      1995-1999     80-84          7108806.99      1830197.28      8939004.27
RUS      1995-1999     85-89          3740417.95       784986.25      4525404.20
RUS      1995-1999     90-94          1001895.51       162911.98      1164807.49
RUS      1995-1999     95-99           165285.21        21374.87       186660.07
RUS      1995-1999    100-104           18289.35         2098.05        20387.39
RUS      1995-1999    105-109             896.17           81.90          978.06
RUS      1995-1999    110+                 18.67            0.16           18.82
RUS      2000-2004        0           3252434.99      3437384.01      6689819.00
RUS      2000-2004      1-4          12440788.02     13079635.22     25520423.24
RUS      2000-2004      5-9          17459738.15     18293081.46     35752819.61
RUS      2000-2004     10-14         25666940.04     26763842.07     52430782.10
RUS      2000-2004     15-19         30603107.01     31598622.79     62201729.81
RUS      2000-2004     20-24         28234407.18     28727292.00     56961699.19
RUS      2000-2004     25-29         26317475.89     26513652.22     52831128.11
RUS      2000-2004     30-34         24433431.37     24418662.44     48852093.81
RUS      2000-2004     35-39         26474076.05     25729714.67     52203790.72
RUS      2000-2004     40-44         31826600.11     30037516.68     61864116.79
RUS      2000-2004     45-49         30624173.96     27567544.91     58191718.87
RUS      2000-2004     50-54         26558800.21     22702492.29     49261292.49
RUS      2000-2004     55-59         16005837.80     12577029.75     28582867.55
RUS      2000-2004     60-64         22825984.33     15819714.91     38645699.24
RUS      2000-2004     65-69         19821650.23     12331722.53     32153372.76
RUS      2000-2004     70-74         18910885.58      9841904.11     28752789.70
RUS      2000-2004     75-79         14008193.59      5005547.20     19013740.79
RUS      2000-2004     80-84          6243948.67      1575292.13      7819240.80
RUS      2000-2004     85-89          3371261.53       706274.90      4077536.43
RUS      2000-2004     90-94          1152111.06       200407.60      1352518.66
RUS      2000-2004     95-99           177405.70        24953.10       202358.80
RUS      2000-2004    100-104           17819.07         2326.19        20145.26
RUS      2000-2004    105-109             717.54           79.18          796.72
RUS      2000-2004    110+                  6.34            0.00            6.34
RUS      2005-2009        0           3798839.88      4007523.84      7806363.72
RUS      2005-2009      1-4          14124309.96     14844457.87     28968767.83
RUS      2005-2009      5-9          16179988.15     16998134.30     33178122.45
RUS      2005-2009     10-14         18073313.52     18853255.13     36926568.66
RUS      2005-2009     15-19         26553590.02     27279933.41     53833523.43
RUS      2005-2009     20-24         30485482.22     31007150.65     61492632.86
RUS      2005-2009     25-29         28264732.41     28326043.03     56590775.44
RUS      2005-2009     30-34         26554135.40     25953152.21     52507287.60
RUS      2005-2009     35-39         24527640.77     23688891.39     48216532.16
RUS      2005-2009     40-44         26267899.02     24503757.17     50771656.19
RUS      2005-2009     45-49         31324123.48     28017849.50     59341972.99
RUS      2005-2009     50-54         30048162.96     25036866.51     55085029.47
RUS      2005-2009     55-59         25856754.80     20109536.52     45966291.32
RUS      2005-2009     60-64         15258365.68     10688892.63     25947258.30
RUS      2005-2009     65-69         21070083.37     12512257.09     33582340.46
RUS      2005-2009     70-74         17280994.56      9016665.65     26297660.21
RUS      2005-2009     75-79         14744859.76      6232542.23     20977401.99
RUS      2005-2009     80-84          9307863.05      2657407.39     11965270.45
RUS      2005-2009     85-89          3092384.80       643907.83      3736292.63
RUS      2005-2009     90-94          1067033.59       191453.15      1258486.74
RUS      2005-2009     95-99           212582.83        33272.03       245854.86
RUS      2005-2009    100-104           20916.17         3011.96        23928.13
RUS      2005-2009    105-109            1256.27          198.44         1454.71
RUS      2005-2009    110+                 27.75            1.27           29.02
RUS      2010-2014        0           4396284.43      4644316.90      9040601.33
RUS      2010-2014      1-4          16305708.25     17167503.03     33473211.28
RUS      2010-2014      5-9          17991299.75     18870964.02     36862263.77
RUS      2010-2014     10-14         16330549.11     17155711.36     33486260.47
RUS      2010-2014     15-19         18469084.65     19256217.43     37725302.08
RUS      2010-2014     20-24         27200441.33     28129096.10     55329537.43
RUS      2010-2014     25-29         30611481.84     31029210.08     61640691.93
RUS      2010-2014     30-34         28404805.61     28080472.97     56485278.58
RUS      2010-2014     35-39         26614306.50     25439305.84     52053612.34
RUS      2010-2014     40-44         24431963.17     23014380.99     47446344.17
RUS      2010-2014     45-49         25948822.75     23357833.70     49306656.45
RUS      2010-2014     50-54         30732851.59     26081004.23     56813855.81
RUS      2010-2014     55-59         29214574.75     22567331.77     51781906.52
RUS      2010-2014     60-64         24713429.10     17383100.25     42096529.35
RUS      2010-2014     65-69         14203443.10      8767996.55     22971439.65
RUS      2010-2014     70-74         18684868.45      9414042.50     28098910.96
RUS      2010-2014     75-79         14057676.72      6084222.72     20141899.44
RUS      2010-2014     80-84         10205701.16      3587825.28     13793526.44
RUS      2010-2014     85-89          5002615.69      1213524.27      6216139.97
RUS      2010-2014     90-94          1113004.17       201909.43      1314913.59
RUS      2010-2014     95-99           215694.97        36166.35       251861.32
RUS      2010-2014    100-104           27043.75         4646.02        31689.77
RUS      2010-2014    105-109            1740.44          349.48         2089.92
RUS      2010-2014    110+                 51.24            6.24           57.47
SVK      1950-1954        0            225110.17       237952.15       463062.32
SVK      1950-1954      1-4            800162.37       834485.79      1634648.16
SVK      1950-1954      5-9            835283.67       851122.09      1686405.76
SVK      1950-1954     10-14           764946.10       774657.21      1539603.31
SVK      1950-1954     15-19           741755.46       741455.11      1483210.56
SVK      1950-1954     20-24           768374.78       750371.14      1518745.92
SVK      1950-1954     25-29           774441.55       749879.67      1524321.22
SVK      1950-1954     30-34           609086.40       585035.19      1194121.59
SVK      1950-1954     35-39           527591.90       491902.25      1019494.15
SVK      1950-1954     40-44           641571.89       611069.91      1252641.79
SVK      1950-1954     45-49           582778.47       548657.24      1131435.70
SVK      1950-1954     50-54           523322.66       476280.34       999603.00
SVK      1950-1954     55-59           415737.25       347189.64       762926.89
SVK      1950-1954     60-64           323472.86       251085.96       574558.82
SVK      1950-1954     65-69           266903.91       198491.49       465395.40
SVK      1950-1954     70-74           191057.96       151015.87       342073.83
SVK      1950-1954     75-79           130812.67        96351.32       227164.00
SVK      1950-1954     80-84            63765.63        48823.46       112589.09
SVK      1950-1954     85-89            22725.86        14851.61        37577.48
SVK      1950-1954     90-94             4935.80         2757.07         7692.86
SVK      1950-1954     95-99              566.30          282.38          848.68
SVK      1950-1954    100-104              38.60           15.23           53.83
SVK      1950-1954    105-109               0.00            0.00            0.00
SVK      1950-1954    110+                  0.00            0.00            0.00
SVK      1955-1959        0            228240.39       241005.11       469245.50
SVK      1955-1959      1-4            907775.40       953033.91      1860809.31
SVK      1955-1959      5-9           1028464.05      1071580.68      2100044.73
SVK      1955-1959     10-14           835862.21       855860.02      1691722.23
SVK      1955-1959     15-19           755630.20       771815.56      1527445.77
SVK      1955-1959     20-24           726999.79       726950.79      1453950.58
SVK      1955-1959     25-29           761544.87       747433.24      1508978.11
SVK      1955-1959     30-34           770229.59       749236.27      1519465.86
SVK      1955-1959     35-39           604474.11       582122.28      1186596.38
SVK      1955-1959     40-44           521024.29       496178.82      1017203.10
SVK      1955-1959     45-49           632749.77       612480.27      1245230.04
SVK      1955-1959     50-54           569540.10       540305.29      1109845.38
SVK      1955-1959     55-59           504598.35       457320.49       961918.84
SVK      1955-1959     60-64           394065.23       322700.29       716765.51
SVK      1955-1959     65-69           290599.56       217868.81       508468.37
SVK      1955-1959     70-74           219636.86       158034.88       377671.74
SVK      1955-1959     75-79           138691.76       103289.45       241981.22
SVK      1955-1959     80-84            72570.87        51901.58       124472.45
SVK      1955-1959     85-89            25956.78        18132.30        44089.07
SVK      1955-1959     90-94             5623.67         3240.47         8864.14
SVK      1955-1959     95-99              640.71          338.57          979.28
SVK      1955-1959    100-104              26.05           15.13           41.17
SVK      1955-1959    105-109               0.00            0.00            0.00
SVK      1955-1959    110+                  0.00            0.00            0.00
SVK      1960-1964        0            207355.81       218437.11       425792.92
SVK      1960-1964      1-4            853344.26       894652.08      1747996.34
SVK      1960-1964      5-9           1134179.08      1180506.19      2314685.27
SVK      1960-1964     10-14          1038077.31      1080100.71      2118178.02
SVK      1960-1964     15-19           830984.17       853179.51      1684163.68
SVK      1960-1964     20-24           742875.25       758585.12      1501460.37
SVK      1960-1964     25-29           713846.44       711154.94      1425001.39
SVK      1960-1964     30-34           755498.05       743599.82      1499097.87
SVK      1960-1964     35-39           766195.18       745916.78      1512111.96
SVK      1960-1964     40-44           597869.82       576049.54      1173919.36
SVK      1960-1964     45-49           514289.22       497913.67      1012202.90
SVK      1960-1964     50-54           620514.49       604854.15      1225368.64
SVK      1960-1964     55-59           552118.71       520663.35      1072782.06
SVK      1960-1964     60-64           478558.18       424286.76       902844.94
SVK      1960-1964     65-69           361067.80       284849.78       645917.58
SVK      1960-1964     70-74           244509.80       173930.95       418440.76
SVK      1960-1964     75-79           161317.23       110025.24       271342.47
SVK      1960-1964     80-84            82312.43        55543.89       137856.32
SVK      1960-1964     85-89            30501.26        19727.14        50228.40
SVK      1960-1964     90-94             6768.11         4073.95        10842.06
SVK      1960-1964     95-99              781.15          367.29         1148.44
SVK      1960-1964    100-104              31.27            6.78           38.05
SVK      1960-1964    105-109               0.00            0.00            0.00
SVK      1960-1964    110+                  0.00            0.00            0.00
SVK      1965-1969        0            191874.51       202924.81       394799.32
SVK      1965-1969      1-4            795356.82       836437.77      1631794.59
SVK      1965-1969      5-9           1050096.83      1100931.47      2151028.30
SVK      1965-1969     10-14          1127501.12      1174124.30      2301625.42
SVK      1965-1969     15-19          1021189.25      1065163.07      2086352.32
SVK      1965-1969     20-24           806437.01       816614.90      1623051.91
SVK      1965-1969     25-29           723055.63       719546.67      1442602.30
SVK      1965-1969     30-34           703978.59       691370.74      1395349.32
SVK      1965-1969     35-39           746320.73       729555.61      1475876.33
SVK      1965-1969     40-44           757968.11       731277.05      1489245.16
SVK      1965-1969     45-49           585320.72       558349.99      1143670.71
SVK      1965-1969     50-54           504659.89       483605.90       988265.78
SVK      1965-1969     55-59           600760.62       573141.45      1173902.06
SVK      1965-1969     60-64           522676.83       474153.84       996830.67
SVK      1965-1969     65-69           437834.23       366437.27       804271.49
SVK      1965-1969     70-74           306799.27       225640.11       532439.38
SVK      1965-1969     75-79           182274.99       119795.15       302070.14
SVK      1965-1969     80-84            95927.83        60029.46       155957.29
SVK      1965-1969     85-89            35900.58        21942.22        57842.80
SVK      1965-1969     90-94             8323.66         4620.47        12944.13
SVK      1965-1969     95-99             1055.26          489.45         1544.71
SVK      1965-1969    100-104              68.42           10.34           78.76
SVK      1965-1969    105-109               0.00            0.00            0.00
SVK      1965-1969    110+                  0.00            0.00            0.00
SVK      1970-1974        0            210083.26       219649.85       429733.11
SVK      1970-1974      1-4            766969.29       804536.43      1571505.72
SVK      1970-1974      5-9            978828.32      1024911.36      2003739.69
SVK      1970-1974     10-14          1042302.11      1094885.23      2137187.34
SVK      1970-1974     15-19          1116148.93      1163527.08      2279676.01
SVK      1970-1974     20-24          1001364.95      1040360.75      2041725.70
SVK      1970-1974     25-29           786614.11       783631.97      1570246.08
SVK      1970-1974     30-34           709476.62       689928.43      1399405.05
SVK      1970-1974     35-39           695583.06       673777.28      1369360.34
SVK      1970-1974     40-44           736483.89       711489.91      1447973.80
SVK      1970-1974     45-49           746730.83       708284.17      1455014.99
SVK      1970-1974     50-54           570521.30       533230.18      1103751.48
SVK      1970-1974     55-59           488141.51       454567.53       942709.03
SVK      1970-1974     60-64           569348.10       518117.29      1087465.39
SVK      1970-1974     65-69           477145.09       401967.51       879112.60
SVK      1970-1974     70-74           373581.75       283412.10       656993.85
SVK      1970-1974     75-79           230090.24       151207.88       381298.11
SVK      1970-1974     80-84           109565.26        63860.79       173426.06
SVK      1970-1974     85-89            42352.16        23566.13        65918.29
SVK      1970-1974     90-94             9846.41         5279.22        15125.63
SVK      1970-1974     95-99             1328.33          565.14         1893.47
SVK      1970-1974    100-104              84.70           13.75           98.44
SVK      1970-1974    105-109               0.00            0.00            0.00
SVK      1970-1974    110+                  0.00            0.00            0.00
SVK      1975-1979        0            238279.44       249152.41       487431.85
SVK      1975-1979      1-4            901192.52       939095.37      1840287.89
SVK      1975-1979      5-9            965843.57      1010975.70      1976819.27
SVK      1975-1979     10-14           975732.01      1021057.40      1996789.41
SVK      1975-1979     15-19          1032557.36      1088596.41      2121153.77
SVK      1975-1979     20-24          1098435.12      1142902.55      2241337.66
SVK      1975-1979     25-29           989385.30      1018423.28      2007808.59
SVK      1975-1979     30-34           780965.72       770725.52      1551691.23
SVK      1975-1979     35-39           705807.67       679045.42      1384853.08
SVK      1975-1979     40-44           689083.20       659153.47      1348236.67
SVK      1975-1979     45-49           726823.65       688504.55      1415328.20
SVK      1975-1979     50-54           730982.53       674575.45      1405557.98
SVK      1975-1979     55-59           555376.45       499328.32      1054704.77
SVK      1975-1979     60-64           461365.03       408716.92       870081.95
SVK      1975-1979     65-69           523150.43       441750.65       964901.08
SVK      1975-1979     70-74           411671.23       310669.25       722340.48
SVK      1975-1979     75-79           285399.25       189278.53       474677.78
SVK      1975-1979     80-84           141991.77        81016.32       223008.09
SVK      1975-1979     85-89            49065.76        24819.63        73885.39
SVK      1975-1979     90-94            12050.00         5862.96        17912.96
SVK      1975-1979     95-99             1631.41          730.06         2361.47
SVK      1975-1979    100-104             100.94           67.17          168.11
SVK      1975-1979    105-109               0.06            0.00            0.06
SVK      1975-1979    110+                  0.00            0.00            0.00
SVK      1980-1984        0            225466.83       235797.81       461264.64
SVK      1980-1984      1-4            927525.40       966888.48      1894413.88
SVK      1980-1984      5-9           1130283.98      1177140.53      2307424.51
SVK      1980-1984     10-14           958854.10      1002614.98      1961469.08
SVK      1980-1984     15-19           969926.26      1012675.55      1982601.82
SVK      1980-1984     20-24          1019683.71      1073099.09      2092782.80
SVK      1980-1984     25-29          1082522.99      1120568.12      2203091.11
SVK      1980-1984     30-34           979182.64       998848.87      1978031.51
SVK      1980-1984     35-39           774999.97       756227.58      1531227.55
SVK      1980-1984     40-44           700154.40       663481.30      1363635.70
SVK      1980-1984     45-49           679770.85       636217.32      1315988.17
SVK      1980-1984     50-54           711950.73       652928.35      1364879.08
SVK      1980-1984     55-59           707331.98       623102.92      1330434.90
SVK      1980-1984     60-64           529302.17       447678.95       976981.12
SVK      1980-1984     65-69           422162.70       344305.95       766468.65
SVK      1980-1984     70-74           452271.30       340670.72       792942.02
SVK      1980-1984     75-79           317181.88       206336.63       523518.52
SVK      1980-1984     80-84           174526.66        97382.28       271908.94
SVK      1980-1984     85-89            65335.94        31040.98        96376.92
SVK      1980-1984     90-94            14321.60         6086.63        20408.22
SVK      1980-1984     95-99             1968.00          735.63         2703.62
SVK      1980-1984    100-104             110.50           40.72          151.21
SVK      1980-1984    105-109               0.05            0.06            0.11
SVK      1980-1984    110+                  0.00            0.00            0.00
SVK      1985-1989        0            207509.42       216534.73       424044.14
SVK      1985-1989      1-4            861362.47       899561.16      1760923.63
SVK      1985-1989      5-9           1143366.53      1191903.97      2335270.50
SVK      1985-1989     10-14          1124374.06      1170832.43      2295206.49
SVK      1985-1989     15-19           952109.14       993674.66      1945783.79
SVK      1985-1989     20-24           956917.49       991186.53      1948104.01
SVK      1985-1989     25-29          1005087.16      1045707.25      2050794.41
SVK      1985-1989     30-34          1070978.35      1098493.58      2169471.93
SVK      1985-1989     35-39           969652.09       979650.49      1949302.58
SVK      1985-1989     40-44           767012.12       736845.37      1503857.48
SVK      1985-1989     45-49           690194.60       638372.12      1328566.72
SVK      1985-1989     50-54           665355.70       600013.83      1265369.53
SVK      1985-1989     55-59           689062.02       599357.32      1288419.33
SVK      1985-1989     60-64           671290.58       548754.35      1220044.93
SVK      1985-1989     65-69           486553.98       373423.40       859977.38
SVK      1985-1989     70-74           363157.60       263581.35       626738.95
SVK      1985-1989     75-79           349866.43       226593.08       576459.52
SVK      1985-1989     80-84           196614.95       106569.68       303184.64
SVK      1985-1989     85-89            81309.83        37164.45       118474.27
SVK      1985-1989     90-94            19388.61         7627.15        27015.75
SVK      1985-1989     95-99             2308.10          807.79         3115.89
SVK      1985-1989    100-104             128.37           24.94          153.30
SVK      1985-1989    105-109               0.10            0.00            0.10
SVK      1985-1989    110+                  0.00            0.00            0.00
SVK      1990-1994        0            182666.46       192051.40       374717.86
SVK      1990-1994      1-4            771854.54       806979.46      1578834.00
SVK      1990-1994      5-9           1060450.15      1106693.18      2167143.33
SVK      1990-1994     10-14          1139774.81      1188057.67      2327832.48
SVK      1990-1994     15-19          1118628.63      1164456.31      2283084.95
SVK      1990-1994     20-24           944103.20       980256.07      1924359.27
SVK      1990-1994     25-29           946272.22       971648.84      1917921.06
SVK      1990-1994     30-34           994178.05      1022643.01      2016821.06
SVK      1990-1994     35-39          1060706.21      1075827.26      2136533.47
SVK      1990-1994     40-44           958987.99       953947.02      1912935.01
SVK      1990-1994     45-49           756529.77       707961.05      1464490.82
SVK      1990-1994     50-54           675447.27       600628.13      1276075.40
SVK      1990-1994     55-59           643511.35       547640.12      1191151.47
SVK      1990-1994     60-64           654755.68       524533.95      1179289.63
SVK      1990-1994     65-69           616197.12       451922.53      1068119.65
SVK      1990-1994     70-74           422993.17       285515.08       708508.25
SVK      1990-1994     75-79           283261.67       176631.05       459892.72
SVK      1990-1994     80-84           225129.03       120989.59       346118.62
SVK      1990-1994     85-89            95503.29        42076.02       137579.30
SVK      1990-1994     90-94            25519.99         9423.45        34943.44
