Age-standardized death rates (period 5x1), 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Female_1976      Male_1976      Total_1976      Female_2013      Male_2013      Total_2013
PRT        1974           0.010208        0.015301        0.012371        0.018230        0.025919        0.021316
PRT        1975           0.009756        0.015261        0.012109        0.017227        0.025314        0.020493
PRT        1976           0.010029        0.015599        0.012415        0.017912        0.026184        0.021270
PRT        1977           0.009252        0.014644        0.011520        0.016489        0.024752        0.019752
PRT        1978           0.009150        0.013876        0.011193        0.016558        0.023591        0.019432
PRT        1979           0.008706        0.013134        0.010573        0.015686        0.022319        0.018313
PRT        1980           0.008292        0.013830        0.010606        0.015049        0.023435        0.018369
PRT        1981           0.008332        0.013658        0.010453        0.015108        0.023042        0.018104
PRT        1982           0.007811        0.012621        0.009840        0.014142        0.021385        0.017029
PRT        1983           0.008041        0.012904        0.010101        0.014641        0.021978        0.017584
PRT        1984           0.007897        0.012676        0.009968        0.014388        0.021653        0.017370
PRT        1985           0.007657        0.012463        0.009720        0.014042        0.021427        0.017038
PRT        1986           0.007358        0.011943        0.009327        0.013433        0.020376        0.016259
PRT        1987           0.007142        0.011912        0.009079        0.013076        0.020304        0.015869
PRT        1988           0.007131        0.011731        0.009119        0.013087        0.020136        0.015972
PRT        1989           0.006861        0.011452        0.008760        0.012624        0.019592        0.015368
PRT        1990           0.007244        0.011842        0.009205        0.013441        0.020436        0.016276
PRT        1991           0.007106        0.011838        0.009116        0.013149        0.020281        0.016033
PRT        1992           0.006636        0.011208        0.008608        0.012273        0.019170        0.015105
PRT        1993           0.006852        0.011635        0.008874        0.012700        0.020101        0.015673
PRT        1994           0.006261        0.010657        0.008136        0.011597        0.018369        0.014351
PRT        1995           0.006380        0.010788        0.008292        0.011888        0.018609        0.014658
PRT        1996           0.006406        0.011053        0.008397        0.011958        0.019037        0.014854
PRT        1997           0.006168        0.010463        0.008037        0.011455        0.018067        0.014195
PRT        1998           0.006071        0.010447        0.007959        0.011355        0.018096        0.014131
PRT        1999           0.006090        0.010486        0.007955        0.011443        0.018267        0.014204
PRT        2000           0.005793        0.010075        0.007594        0.010868        0.017546        0.013547
PRT        2001           0.005619        0.009672        0.007374        0.010539        0.016871        0.013146
PRT        2002           0.005534        0.009580        0.007279        0.010417        0.016787        0.013034
PRT        2003           0.005610        0.009476        0.007287        0.010610        0.016726        0.013138
PRT        2004           0.005053        0.008878        0.006690        0.009529        0.015547        0.011987
PRT        2005           0.005205        0.009053        0.006852        0.009880        0.016018        0.012376
PRT        2006           0.004723        0.008541        0.006360        0.008936        0.014990        0.011406
PRT        2007           0.004708        0.008298        0.006249        0.008942        0.014624        0.011270
PRT        2008           0.004626        0.008166        0.006129        0.008787        0.014446        0.011080
PRT        2009           0.004555        0.007891        0.005997        0.008629        0.013918        0.010815
PRT        2010           0.004441        0.007865        0.005901        0.008448        0.013944        0.010687
PRT        2011           0.004231        0.007451        0.005622        0.008002        0.013097        0.010105
PRT        2012           0.004304        0.007516        0.005689        0.008204        0.013361        0.010332
PRT        2013           0.004146        0.007328        0.005525        0.007881        0.012983        0.009993
PRT        2014           0.003961        0.007060        0.005292        0.007544        0.012515        0.009589
PRT        2015           0.004031        0.006987        0.005319        0.007731        0.012448        0.009703
PRT        2016           0.003994        0.007013        0.005300        0.007618        0.012477        0.009637
PRT        2017           0.003891        0.006800        0.005147        0.007399        0.012092        0.009346
PRT        2018           0.003907        0.006858        0.005184        0.007441        0.012199        0.009423
PRT        2019           0.003808        0.006548        0.005010        0.007220        0.011627        0.009082
PRT        2020           0.004062        0.006967        0.005338        0.007789        0.012428        0.009755
PRT        2021           0.004022        0.007000        0.005315        0.007683        0.012444        0.009687
PRT        2022           0.003983        0.006779        0.005196        0.007615        0.012044        0.009486
PRT        2023           0.003716        0.006342        0.004881        0.007074        0.011254        0.008865
RUS        1959           0.009607        0.015758        0.011687        0.015888        0.024231        0.018573
RUS        1960           0.008955        0.015040        0.011017        0.014853        0.023149        0.017518
RUS        1961           0.009031        0.015194        0.011119        0.015187        0.023573        0.017877
RUS        1962           0.009601        0.016035        0.011763        0.016458        0.025354        0.019281
RUS        1963           0.009181        0.015411        0.011286        0.015655        0.024228        0.018386
RUS        1964           0.008663        0.014731        0.010712        0.014723        0.023133        0.017394
RUS        1965           0.009091        0.015572        0.011287        0.015690        0.024657        0.018541
RUS        1966           0.008923        0.015623        0.011191        0.015384        0.024702        0.018332
RUS        1967           0.009141        0.015999        0.011473        0.015858        0.025333        0.018867
RUS        1968           0.009007        0.016109        0.011437        0.015595        0.025336        0.018702
RUS        1969           0.009324        0.016933        0.011932        0.016173        0.026686        0.019517
RUS        1970           0.009292        0.017054        0.011950        0.016156        0.026894        0.019559
RUS        1971           0.009110        0.016895        0.011781        0.015850        0.026559        0.019246
RUS        1972           0.009260        0.017049        0.011926        0.016180        0.026986        0.019585
RUS        1973           0.009396        0.017183        0.012064        0.016490        0.027269        0.019888
RUS        1974           0.009044        0.016914        0.011763        0.015705        0.026572        0.019147
RUS        1975           0.009499        0.017780        0.012363        0.016555        0.028066        0.020189
RUS        1976           0.009571        0.017893        0.012478        0.016675        0.028132        0.020326
RUS        1977           0.009431        0.018128        0.012488        0.016387        0.028331        0.020207
RUS        1978           0.009357        0.018144        0.012450        0.016192        0.028323        0.020063
RUS        1979           0.009664        0.018744        0.012877        0.016827        0.029366        0.020841
RUS        1980           0.009705        0.018869        0.012967        0.016918        0.029550        0.020978
RUS        1981           0.009516        0.018574        0.012751        0.016561        0.028997        0.020570
RUS        1982           0.009223        0.017934        0.012358        0.016044        0.027987        0.019923
RUS        1983           0.009473        0.018355        0.012659        0.016516        0.028757        0.020476
RUS        1984           0.009890        0.018997        0.013187        0.017344        0.029895        0.021435
RUS        1985           0.009811        0.018281        0.012859        0.017334        0.029121        0.021154
RUS        1986           0.009121        0.016423        0.011713        0.016212        0.026600        0.019518
RUS        1987           0.009164        0.016476        0.011775        0.016347        0.026701        0.019668
RUS        1988           0.009239        0.016609        0.011920        0.016535        0.026871        0.019920
RUS        1989           0.008946        0.016707        0.011814        0.015864        0.026664        0.019457
RUS        1990           0.009167        0.017264        0.012195        0.016296        0.027493        0.020071
RUS        1991           0.009168        0.017483        0.012289        0.016219        0.027753        0.020113
RUS        1992           0.009487        0.018613        0.013002        0.016632        0.029032        0.020943
RUS        1993           0.010871        0.022336        0.015345        0.018812        0.034196        0.024253
RUS        1994           0.011454        0.024122        0.016465        0.019650        0.036416        0.025686
RUS        1995           0.011005        0.022819        0.015709        0.018922        0.034416        0.024559
RUS        1996           0.010520        0.021152        0.014767        0.018269        0.032316        0.023394
RUS        1997           0.010293        0.020115        0.014179        0.018063        0.031240        0.022818
RUS        1998           0.010088        0.019577        0.013874        0.017741        0.030422        0.022367
RUS        1999           0.010620        0.021099        0.014833        0.018602        0.032468        0.023725
RUS        2000           0.010762        0.021978        0.015310        0.018724        0.033476        0.024235
RUS        2001           0.010759        0.022160        0.015390        0.018623        0.033552        0.024230
RUS        2002           0.011027        0.022792        0.015809        0.019078        0.034497        0.024889
RUS        2003           0.011015        0.022926        0.015857        0.019012        0.034591        0.024899
RUS        2004           0.010564        0.022205        0.015290        0.018158        0.033388        0.023907
RUS        2005           0.010495        0.022105        0.015221        0.018062        0.033198        0.023809
RUS        2006           0.009910        0.020322        0.014141        0.017245        0.030900        0.022423
RUS        2007           0.009410        0.019250        0.013387        0.016475        0.029530        0.021394
RUS        2008           0.009265        0.018968        0.013181        0.016240        0.029163        0.021112
RUS        2009           0.008910        0.018135        0.012606        0.015633        0.028077        0.020284
RUS        2010           0.008912        0.018012        0.012560        0.015692        0.027963        0.020289
RUS        2011           0.008307        0.016794        0.011718        0.014578        0.026047        0.018889
RUS        2012           0.008123        0.016255        0.011391        0.014323        0.025352        0.018468
RUS        2013           0.007861        0.015630        0.011005        0.013890        0.024362        0.017866
RUS        2014           0.007768        0.015496        0.010902        0.013715        0.024121        0.017676
SVK        1950           0.014165        0.016692        0.015300        0.022279        0.025803        0.023810
SVK        1951           0.014100        0.017103        0.015451        0.022647        0.026856        0.024474
SVK        1952           0.013588        0.016633        0.014893        0.022780        0.026886        0.024476
SVK        1953           0.013541        0.015441        0.014599        0.023106        0.025590        0.024491
SVK        1954           0.013411        0.015222        0.014206        0.023343        0.025580        0.024263
SVK        1955           0.011918        0.014520        0.013168        0.020918        0.024276        0.022513
SVK        1956           0.011817        0.014474        0.013003        0.020689        0.024416        0.022291
SVK        1957           0.012578        0.016127        0.014144        0.022229        0.027382        0.024431
SVK        1958           0.011092        0.014260        0.012489        0.019858        0.024225        0.021728
SVK        1959           0.011805        0.014930        0.013245        0.021306        0.025459        0.023174
SVK        1960           0.010725        0.013780        0.012101        0.019315        0.023627        0.021195
SVK        1961           0.010283        0.013952        0.011766        0.018493        0.023698        0.020506
SVK        1962           0.011327        0.014703        0.012943        0.020776        0.025881        0.023142
SVK        1963           0.010112        0.013828        0.011739        0.018451        0.023712        0.020673
SVK        1964           0.009857        0.013885        0.011410        0.017847        0.023790        0.020023
SVK        1965           0.010545        0.013771        0.012101        0.019253        0.023672        0.021340
SVK        1966           0.010377        0.014601        0.012207        0.018906        0.025122        0.021488
SVK        1967           0.009826        0.013635        0.011542        0.017935        0.023214        0.020235
SVK        1968           0.010219        0.014519        0.012136        0.018734        0.024749        0.021326
SVK        1969           0.010262        0.015282        0.012484        0.018524        0.025853        0.021648
SVK        1970           0.010579        0.015544        0.012773        0.019237        0.026377        0.022275
SVK        1971           0.010322        0.015929        0.012681        0.018742        0.026972        0.022061
SVK        1972           0.009792        0.014502        0.011979        0.017768        0.024324        0.020717
SVK        1973           0.010071        0.015242        0.012363        0.018255        0.025734        0.021441
SVK        1974           0.010164        0.015262        0.012482        0.018525        0.025782        0.021713
SVK        1975           0.009800        0.014959        0.012135        0.017883        0.025230        0.021089
SVK        1976           0.009589        0.014713        0.011913        0.017501        0.024649        0.020637
SVK        1977           0.009690        0.015424        0.012252        0.017761        0.026025        0.021309
SVK        1978           0.009532        0.015293        0.012093        0.017258        0.025724        0.020875
SVK        1979           0.009874        0.015062        0.012350        0.017936        0.025308        0.021335
SVK        1980           0.010257        0.016285        0.012940        0.018735        0.027518        0.022496
SVK        1981           0.009369        0.015674        0.012138        0.017112        0.026218        0.020948
SVK        1982           0.009428        0.015701        0.012166        0.017305        0.026353        0.021103
SVK        1983           0.009734        0.016391        0.012600        0.017814        0.027573        0.021837
SVK        1984           0.009420        0.015853        0.012253        0.017281        0.026479        0.021175
SVK        1985           0.009951        0.015896        0.012697        0.018110        0.026553        0.021875
SVK        1986           0.009422        0.016052        0.012258        0.017471        0.027070        0.021412
SVK        1987           0.009598        0.015483        0.012338        0.017355        0.025684        0.021102
SVK        1988           0.009044        0.015860        0.011971        0.016516        0.026416        0.020588
SVK        1989           0.009124        0.015991        0.012107        0.016778        0.026526        0.020846
SVK        1990           0.009051        0.016295        0.012164        0.016587        0.026955        0.020856
SVK        1991           0.009022        0.016235        0.012032        0.016482        0.026978        0.020662
SVK        1992           0.009055        0.015614        0.012032        0.016469        0.025878        0.020570
SVK        1993           0.008983        0.015251        0.011816        0.016371        0.025533        0.020332
SVK        1994           0.008671        0.014596        0.011337        0.015847        0.024346        0.019517
SVK        1995           0.008464        0.014940        0.011162        0.015625        0.025058        0.019379
SVK        1996           0.008352        0.014260        0.010948        0.015367        0.023912        0.018971
SVK        1997           0.008278        0.014288        0.010847        0.015288        0.024022        0.018857
SVK        1998           0.008242        0.014492        0.010928        0.015248        0.024267        0.018962
SVK        1999           0.008035        0.014248        0.010673        0.014888        0.023844        0.018529
SVK        2000           0.007983        0.014042        0.010595        0.014914        0.023583        0.018497
SVK        2001           0.007752        0.013661        0.010286        0.014468        0.023061        0.017987
SVK        2002           0.007601        0.013432        0.010068        0.014117        0.022671        0.017563
SVK        2003           0.007543        0.013316        0.009993        0.014097        0.022583        0.017518
SVK        2004           0.007350        0.012882        0.009686        0.013662        0.021958        0.016981
SVK        2005           0.007414        0.013063        0.009811        0.013944        0.022315        0.017314
SVK        2006           0.007212        0.013035        0.009612        0.013540        0.022290        0.016948
SVK        2007           0.007232        0.013009        0.009575        0.013576        0.022145        0.016870
SVK        2008           0.006960        0.012451        0.009285        0.013087        0.021209        0.016338
SVK        2009           0.006844        0.012356        0.009032        0.012844        0.021026        0.015914
SVK        2010           0.006811        0.011860        0.008958        0.012825        0.020398        0.015871
SVK        2011           0.006486        0.011500        0.008553        0.012196        0.019655        0.015110
SVK        2012           0.006521        0.011197        0.008508        0.012273        0.019251        0.015080
SVK        2013           0.006381        0.010950        0.008318        0.011944        0.018931        0.014742
SVK        2014           0.005913        0.010745        0.007869        0.011137        0.018502        0.013954
SVK        2015           0.006232        0.011031        0.008152        0.011697        0.018904        0.014426
SVK        2016           0.005932        0.010063        0.007731        0.011106        0.017394        0.013696
SVK        2017           0.005966        0.010192        0.007783        0.011210        0.017631        0.013823
SVK        2018           0.005885        0.009910        0.007664        0.010984        0.017022        0.013520
SVK        2019           0.005586        0.009442        0.007312        0.010369        0.016121        0.012826
SVN        1983           0.009345        0.016455        0.012176        0.017127        0.028049        0.021204
SVN        1984           0.009167        0.015421        0.011734        0.016952        0.026223        0.020521
SVN        1985           0.008661        0.015031        0.011244        0.016134        0.025544        0.019711
SVN        1986           0.008693        0.014537        0.011123        0.016130        0.024670        0.019490
SVN        1987           0.008596        0.014621        0.011145        0.015863        0.024671        0.019366
SVN        1988           0.008026        0.014112        0.010477        0.014863        0.023895        0.018289
SVN        1989           0.007739        0.014052        0.010183        0.014193        0.023931        0.017694
SVN        1990           0.007653        0.013165        0.009957        0.014257        0.022408        0.017461
SVN        1991           0.007792        0.013348        0.010065        0.014515        0.022697        0.017653
SVN        1992           0.007598        0.013470        0.009949        0.014126        0.023012        0.017454
SVN        1993           0.007766        0.013745        0.010189        0.014463        0.023410        0.017848
SVN        1994           0.007717        0.013138        0.009953        0.014230        0.022260        0.017324
SVN        1995           0.007194        0.012486        0.009357        0.013325        0.021363        0.016392
SVN        1996           0.006841        0.011895        0.008941        0.012739        0.020487        0.015730
SVN        1997           0.006871        0.012150        0.009038        0.012929        0.020887        0.015960
SVN        1998           0.006727        0.011870        0.008863        0.012616        0.020446        0.015636
SVN        1999           0.006484        0.011723        0.008582        0.012080        0.020318        0.015120
SVN        2000           0.006261        0.011210        0.008295        0.011653        0.019402        0.014601
SVN        2001           0.005939        0.011223        0.008064        0.011078        0.019347        0.014146
SVN        2002           0.005921        0.011227        0.008004        0.011128        0.019520        0.014160
SVN        2003           0.006051        0.011215        0.008166        0.011361        0.019581        0.014460
SVN        2004           0.005680        0.010125        0.007534        0.010560        0.017686        0.013298
SVN        2005           0.005776        0.009975        0.007549        0.010897        0.017609        0.013509
SVN        2006           0.005184        0.009566        0.006999        0.009841        0.016668        0.012449
SVN        2007           0.005169        0.009368        0.006941        0.009781        0.016532        0.012397
SVN        2008           0.005053        0.008824        0.006676        0.009639        0.015596        0.012008
SVN        2009           0.004963        0.008695        0.006547        0.009471        0.015394        0.011799
SVN        2010           0.004775        0.008338        0.006304        0.009060        0.014841        0.011360
SVN        2011           0.004733        0.008100        0.006178        0.008979        0.014503        0.011174
SVN        2012           0.004754        0.008264        0.006175        0.009065        0.014707        0.011204
SVN        2013           0.004634        0.008253        0.006067        0.008821        0.014652        0.010993
SVN        2014           0.004458        0.007291        0.005738        0.008526        0.013201        0.010492
SVN        2015           0.004561        0.007534        0.005904        0.008686        0.013505        0.010730
SVN        2016           0.004366        0.007213        0.005672        0.008318        0.012970        0.010314
SVN        2017           0.004545        0.007408        0.005830        0.008578        0.013486        0.010631
SVN        2018           0.004508        0.007110        0.005746        0.008497        0.012924        0.010454
SVN        2019           0.004054        0.006912        0.005316        0.007801        0.012427        0.009740
SWE        1751           0.027136        0.030843        0.028744        0.035711        0.040302        0.037620
SWE        1752           0.025496        0.028698        0.026910        0.030953        0.034707        0.032539
SWE        1753           0.023747        0.027221        0.025268        0.030124        0.034326        0.031876
SWE        1754           0.025919        0.029706        0.027621        0.033154        0.037316        0.034982
SWE        1755           0.027083        0.029972        0.028377        0.034441        0.037776        0.035890
SWE        1756           0.027888        0.032140        0.029729        0.036158        0.041257        0.038258
SWE        1757           0.030346        0.033236        0.031675        0.038748        0.041467        0.039991
SWE        1758           0.035810        0.038471        0.037169        0.047536        0.049538        0.048629
SWE        1759           0.028398        0.032510        0.030299        0.037626        0.042496        0.039791
SWE        1760           0.026726        0.029700        0.028244        0.035095        0.038180        0.036702
SWE        1761           0.026102        0.029171        0.027500        0.033523        0.036624        0.034917
SWE        1762           0.031408        0.035454        0.033182        0.040140        0.044774        0.042104
SWE        1763           0.034081        0.038081        0.036053        0.043412        0.047728        0.045539
SWE        1764           0.029627        0.033152        0.031221        0.038991        0.042470        0.040514
SWE        1765           0.029939        0.034723        0.032083        0.039690        0.045021        0.042003
SWE        1766           0.027188        0.030229        0.028648        0.035983        0.038715        0.037317
SWE        1767           0.028109        0.032675        0.030140        0.037920        0.043190        0.040160
SWE        1768           0.028198        0.031843        0.029775        0.036045        0.040763        0.037989
SWE        1769           0.027983        0.030821        0.029220        0.035123        0.039022        0.036736
SWE        1770           0.027828        0.031033        0.029219        0.036027        0.040163        0.037732
SWE        1771           0.030604        0.034528        0.032369        0.040228        0.044656        0.042162
SWE        1772           0.041810        0.049645        0.045290        0.054907        0.063905        0.058776
SWE        1773           0.057525        0.061778        0.059478        0.071005        0.075924        0.073187
SWE        1774           0.026104        0.027132        0.026611        0.034649        0.035840        0.035200
SWE        1775           0.028907        0.031159        0.029949        0.039108        0.042592        0.040582
SWE        1776           0.026846        0.028851        0.027915        0.036413        0.038541        0.037549
SWE        1777           0.028084        0.030530        0.029150        0.037038        0.039714        0.038125
SWE        1778           0.028126        0.031617        0.029651        0.036525        0.041503        0.038560
SWE        1779           0.029207        0.030596        0.029936        0.036282        0.037876        0.037089
SWE        1780           0.024669        0.027397        0.025859        0.033818        0.036947        0.035108
SWE        1781           0.028929        0.031665        0.030122        0.039006        0.041843        0.040149
SWE        1782           0.031616        0.035816        0.033621        0.043482        0.048264        0.045746
SWE        1783           0.030283        0.035813        0.032550        0.039444        0.046973        0.042319
SWE        1784           0.031147        0.035817        0.033332        0.039535        0.045708        0.042337
SWE        1785           0.031090        0.033940        0.032450        0.040624        0.043905        0.042155
SWE        1786           0.030627        0.035254        0.032462        0.041885        0.047777        0.044058
SWE        1787           0.028336        0.033871        0.030187        0.039009        0.046691        0.041319
SWE        1788           0.029773        0.034734        0.031291        0.040267        0.046921        0.042011
SWE        1789           0.032723        0.041862        0.036952        0.042755        0.052891        0.047286
SWE        1790           0.032327        0.037795        0.034569        0.042493        0.049023        0.044960
SWE        1791           0.030887        0.034856        0.032152        0.042408        0.047784        0.043912
SWE        1792           0.026958        0.029857        0.028364        0.036777        0.040429        0.038486
SWE        1793           0.027660        0.031634        0.029105        0.037642        0.043414        0.039575
SWE        1794           0.026963        0.032106        0.028569        0.037054        0.044599        0.039167
SWE        1795           0.033623        0.036391        0.035104        0.047070        0.050353        0.048824
SWE        1796           0.027222        0.030279        0.028769        0.036555        0.040501        0.038509
SWE        1797           0.026552        0.029942        0.028244        0.035973        0.040332        0.038093
SWE        1798           0.026365        0.029780        0.028015        0.036399        0.040729        0.038430
SWE        1799           0.029527        0.034051        0.031672        0.041259        0.047520        0.044107
SWE        1800           0.036433        0.042778        0.038715        0.049392        0.058888        0.052587
SWE        1801           0.030150        0.033813        0.031880        0.040980        0.045748        0.043165
SWE        1802           0.028307        0.031064        0.029822        0.039346        0.042162        0.040996
SWE        1803           0.028168        0.031310        0.029824        0.038708        0.042854        0.040837
SWE        1804           0.029403        0.033070        0.031250        0.040911        0.045121        0.043037
SWE        1805           0.028247        0.031020        0.029699        0.039395        0.042463        0.041035
SWE        1806           0.030954        0.034094        0.032612        0.041662        0.045537        0.043723
SWE        1807           0.030961        0.033656        0.032330        0.042946        0.045779        0.044425
SWE        1808           0.038454        0.043763        0.041016        0.051267        0.057212        0.054083
SWE        1809           0.044603        0.052340        0.047655        0.058437        0.067678        0.061742
SWE        1810           0.037140        0.041532        0.039476        0.050102        0.055174        0.052836
SWE        1811           0.031884        0.037593        0.034495        0.042058        0.049441        0.045315
SWE        1812           0.035515        0.041200        0.038188        0.048800        0.055575        0.051919
SWE        1813           0.031173        0.035982        0.033448        0.042242        0.047532        0.044710
SWE        1814           0.028746        0.031872        0.030211        0.039102        0.042659        0.040723
SWE        1815           0.026878        0.030438        0.028456        0.036618        0.041330        0.038595
SWE        1816           0.025866        0.030548        0.027913        0.035890        0.042220        0.038515
SWE        1817           0.028288        0.032849        0.030212        0.038931        0.045697        0.041581
SWE        1818           0.027496        0.033582        0.029803        0.037418        0.045419        0.040226
SWE        1819           0.031543        0.035920        0.033619        0.042914        0.048192        0.045369
SWE        1820           0.028770        0.032998        0.030645        0.039959        0.045334        0.042227
SWE        1821           0.028088        0.032741        0.030098        0.037614        0.043885        0.040206
SWE        1822           0.025546        0.031359        0.028042        0.035613        0.043410        0.038810
SWE        1823           0.024561        0.029581        0.026793        0.034954        0.041286        0.037672
SWE        1824           0.023021        0.028926        0.025493        0.032157        0.040203        0.035342
SWE        1825           0.022731        0.028215        0.025082        0.032084        0.039234        0.034993
SWE        1826           0.025774        0.031316        0.028227        0.036733        0.043652        0.039684
SWE        1827           0.027438        0.034119        0.030132        0.038987        0.048225        0.042504
SWE        1828           0.029906        0.036617        0.032933        0.040948        0.049389        0.044564
SWE        1829           0.033797        0.039794        0.036642        0.047690        0.053953        0.050673
SWE        1830           0.028336        0.035529        0.031384        0.040462        0.049897        0.044252
SWE        1831           0.031791        0.039563        0.034817        0.045614        0.056012        0.049404
SWE        1832           0.028385        0.032450        0.030265        0.039685        0.044643        0.041894
SWE        1833           0.026043        0.031350        0.028159        0.036427        0.042816        0.038792
SWE        1834           0.030352        0.035594        0.032871        0.041497        0.047736        0.044388
SWE        1835           0.023317        0.028161        0.025381        0.034188        0.040417        0.036718
SWE        1836           0.024729        0.029911        0.027093        0.036071        0.043276        0.039200
SWE        1837           0.030302        0.036660        0.033017        0.043217        0.051934        0.046696
SWE        1838           0.029487        0.037662        0.032800        0.042173        0.053314        0.046456
SWE        1839           0.029207        0.033899        0.031495        0.040543        0.046485        0.043370
SWE        1840           0.025927        0.030600        0.028191        0.036939        0.043155        0.039806
SWE        1841           0.024359        0.029198        0.026521        0.034941        0.041337        0.037645
SWE        1842           0.025966        0.030519        0.028196        0.036778        0.042228        0.039408
SWE        1843           0.027331        0.031632        0.029425        0.039258        0.044658        0.041794
SWE        1844           0.024726        0.030626        0.027434        0.035670        0.043109        0.038931
SWE        1845           0.022970        0.028782        0.025465        0.033028        0.040878        0.036165
SWE        1846           0.027769        0.032488        0.029870        0.040034        0.046210        0.042637
SWE        1847           0.029717        0.035464        0.032178        0.042520        0.050314        0.045646
SWE        1848           0.025344        0.030546        0.027545        0.037165        0.044037        0.039852
SWE        1849           0.024769        0.029573        0.026952        0.036046        0.041942        0.038612
SWE        1850           0.024359        0.029880        0.026797        0.035519        0.042323        0.038380
SWE        1851           0.025310        0.031738        0.028014        0.036611        0.045304        0.040028
SWE        1852           0.028271        0.034851        0.030934        0.041151        0.049439        0.044279
SWE        1853           0.028747        0.033520        0.031008        0.039879        0.046230        0.042696
SWE        1854           0.023996        0.029319        0.026059        0.034039        0.041591        0.036702
SWE        1855           0.027174        0.031139        0.028934        0.038963        0.044507        0.041194
SWE        1856           0.026632        0.031251        0.028589        0.038127        0.044470        0.040600
SWE        1857           0.031048        0.036029        0.033160        0.041855        0.048378        0.044385
SWE        1858           0.025587        0.028294        0.026925        0.035488        0.038597        0.036988
SWE        1859           0.023064        0.026548        0.024677        0.032139        0.036329        0.033982
SWE        1860           0.021286        0.025377        0.023050        0.030748        0.036431        0.033047
SWE        1861           0.022090        0.026094        0.023812        0.031513        0.037078        0.033741
SWE        1862           0.024480        0.028066        0.026078        0.034067        0.039041        0.036142
SWE        1863           0.022629        0.025795        0.024149        0.031802        0.035970        0.033718
SWE        1864           0.024345        0.028526        0.026140        0.035039        0.040675        0.037325
SWE        1865           0.021972        0.026344        0.023847        0.030912        0.037159        0.033394
SWE        1866           0.023482        0.027960        0.025368        0.033407        0.039344        0.035760
SWE        1867           0.024087        0.030126        0.026284        0.035314        0.044266        0.038308
SWE        1868           0.024847        0.030139        0.027263        0.035137        0.042622        0.038392
SWE        1869           0.025777        0.030701        0.027940        0.035658        0.042550        0.038517
SWE        1870           0.024535        0.029078        0.026475        0.035360        0.041479        0.037830
SWE        1871           0.021884        0.025882        0.023533        0.032267        0.037599        0.034353
SWE        1872           0.019841        0.023975        0.021522        0.028658        0.034530        0.030897
SWE        1873           0.020367        0.023886        0.021906        0.028866        0.033740        0.030880
SWE        1874           0.023498        0.027758        0.025483        0.032910        0.038717        0.035486
SWE        1875           0.023761        0.027892        0.025737        0.033760        0.039191        0.036254
SWE        1876           0.022079        0.026211        0.023855        0.030674        0.036800        0.033156
SWE        1877           0.021368        0.025077        0.023102        0.029938        0.035373        0.032322
SWE        1878           0.020528        0.023495        0.021791        0.028648        0.032954        0.030377
SWE        1879           0.020049        0.022931        0.021292        0.028562        0.032976        0.030328
SWE        1880           0.021159        0.024613        0.022651        0.030247        0.035179        0.032276
SWE        1881           0.020850        0.024928        0.022503        0.030004        0.036132        0.032335
SWE        1882           0.019454        0.022568        0.020896        0.027314        0.031824        0.029290
SWE        1883           0.019523        0.022830        0.020945        0.027766        0.032562        0.029705
SWE        1884           0.020217        0.024476        0.021724        0.029169        0.035549        0.031265
SWE        1885           0.020234        0.023708        0.021749        0.029176        0.034327        0.031283
SWE        1886           0.019132        0.021604        0.020282        0.027547        0.031197        0.029135
SWE        1887           0.018252        0.021459        0.019499        0.026340        0.031133        0.028075
SWE        1888           0.018518        0.021594        0.019676        0.027175        0.031736        0.028789
SWE        1889           0.018667        0.020916        0.019736        0.027299        0.030719        0.028839
SWE        1890           0.019749        0.022128        0.020854        0.028795        0.032071        0.030250
SWE        1891           0.019616        0.021629        0.020673        0.028771        0.031498        0.030148
SWE        1892           0.020894        0.023390        0.021996        0.031256        0.034766        0.032725
SWE        1893           0.018979        0.022147        0.020328        0.027713        0.032429        0.029628
SWE        1894           0.019134        0.021074        0.020122        0.028128        0.030751        0.029427
SWE        1895           0.017294        0.020098        0.018476        0.025560        0.029772        0.027258
SWE        1896           0.017636        0.021000        0.018790        0.025842        0.031223        0.027571
SWE        1897           0.017295        0.021345        0.018494        0.025569        0.031664        0.027252
SWE        1898           0.016835        0.019489        0.018050        0.024883        0.028829        0.026607
SWE        1899           0.019778        0.022571        0.021026        0.029447        0.033206        0.031078
SWE        1900           0.018897        0.021729        0.020173        0.028129        0.032321        0.029932
SWE        1901           0.017829        0.019929        0.018831        0.026013        0.029047        0.027403
SWE        1902           0.017383        0.019869        0.018448        0.025879        0.029580        0.027396
SWE        1903           0.016484        0.018994        0.017608        0.024360        0.027932        0.025899
SWE        1904           0.017338        0.019697        0.018370        0.026178        0.029787        0.027681
SWE        1905           0.017369        0.019781        0.018453        0.025734        0.029240        0.027248
SWE        1906           0.016141        0.018244        0.017129        0.024075        0.027149        0.025485
SWE        1907           0.016674        0.018806        0.017642        0.025519        0.028528        0.026844
SWE        1908           0.017030        0.019570        0.018348        0.025940        0.029719        0.027848
SWE        1909           0.015663        0.017767        0.016574        0.023899        0.026996        0.025187
SWE        1910           0.015854        0.018271        0.016877        0.024220        0.027769        0.025660
SWE        1911           0.015556        0.018049        0.016623        0.023806        0.027153        0.025184
SWE        1912           0.016346        0.018608        0.017374        0.025208        0.028251        0.026550
