Exposure to risk (period 5x10), 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Age             Female            Male           Total
SWE      1820-1829     20-24          1138902.87      1100995.99      2239898.86
SWE      1820-1829     25-29          1101831.12      1058919.26      2160750.38
SWE      1820-1829     30-34          1038063.60       969199.63      2007263.23
SWE      1820-1829     35-39           919728.82       828257.04      1747985.85
SWE      1820-1829     40-44           834193.16       735457.17      1569650.34
SWE      1820-1829     45-49           733716.83       632290.43      1366007.26
SWE      1820-1829     50-54           641658.89       534509.36      1176168.24
SWE      1820-1829     55-59           569249.80       452498.79      1021748.58
SWE      1820-1829     60-64           493306.50       378959.29       872265.80
SWE      1820-1829     65-69           383046.88       283512.65       666559.52
SWE      1820-1829     70-74           265904.56       188297.39       454201.95
SWE      1820-1829     75-79           142345.69        94298.96       236644.64
SWE      1820-1829     80-84            63560.60        38720.80       102281.41
SWE      1820-1829     85-89            18931.09         9771.57        28702.67
SWE      1820-1829     90-94             4645.30         2032.19         6677.49
SWE      1820-1829     95-99              809.33          282.27         1091.60
SWE      1820-1829    100-104              54.73           11.82           66.56
SWE      1820-1829    105-109               0.00            0.00            0.00
SWE      1820-1829    110+                  0.00            0.00            0.00
SWE      1830-1839        0            412017.03       422200.43       834217.46
SWE      1830-1839      1-4           1533399.78      1541254.91      3074654.68
SWE      1830-1839      5-9           1681338.85      1689228.02      3370566.86
SWE      1830-1839     10-14          1585642.94      1585865.93      3171508.87
SWE      1830-1839     15-19          1453240.23      1436372.68      2889612.92
SWE      1830-1839     20-24          1218372.15      1184028.75      2402400.90
SWE      1830-1839     25-29          1099374.11      1062054.37      2161428.47
SWE      1830-1839     30-34          1051510.81      1007312.57      2058823.37
SWE      1830-1839     35-39           999508.77       939949.87      1939458.64
SWE      1830-1839     40-44           923747.61       832153.35      1755900.96
SWE      1830-1839     45-49           803284.04       687960.85      1491244.88
SWE      1830-1839     50-54           708024.15       581673.51      1289697.66
SWE      1830-1839     55-59           593551.57       472627.77      1066179.34
SWE      1830-1839     60-64           492625.09       371844.65       864469.74
SWE      1830-1839     65-69           383197.68       274386.68       657584.36
SWE      1830-1839     70-74           272291.36       186917.48       459208.85
SWE      1830-1839     75-79           158604.81       102066.17       260670.98
SWE      1830-1839     80-84            76510.19        43789.94       120300.12
SWE      1830-1839     85-89            22464.41        11451.70        33916.11
SWE      1830-1839     90-94             3510.05         1520.69         5030.74
SWE      1830-1839     95-99              385.56          120.75          506.32
SWE      1830-1839    100-104              25.80            3.86           29.66
SWE      1830-1839    105-109               0.00            0.00            0.00
SWE      1830-1839    110+                  0.00            0.00            0.00
SWE      1840-1849        0            441083.36       450359.79       891443.16
SWE      1840-1849      1-4           1606544.49      1615709.73      3222254.21
SWE      1840-1849      5-9           1739709.24      1740999.35      3480708.59
SWE      1840-1849     10-14          1666479.78      1669874.58      3336354.37
SWE      1840-1849     15-19          1668117.33      1653994.44      3322111.76
SWE      1840-1849     20-24          1519427.91      1480266.87      2999694.78
SWE      1840-1849     25-29          1322773.15      1277707.15      2600480.30
SWE      1840-1849     30-34          1134085.02      1084181.50      2218266.53
SWE      1840-1849     35-39          1001140.80       946391.77      1947532.56
SWE      1840-1849     40-44           945225.26       873713.66      1818938.92
SWE      1840-1849     45-49           884527.98       788828.36      1673356.33
SWE      1840-1849     50-54           795476.69       673143.03      1468619.72
SWE      1840-1849     55-59           660199.95       525131.96      1185331.91
SWE      1840-1849     60-64           572779.87       432649.51      1005429.38
SWE      1840-1849     65-69           403899.41       287084.82       690984.23
SWE      1840-1849     70-74           273500.98       184317.88       457818.86
SWE      1840-1849     75-79           159799.27        99580.00       259379.27
SWE      1840-1849     80-84            78734.95        43504.55       122239.50
SWE      1840-1849     85-89            24440.99        11371.95        35812.94
SWE      1840-1849     90-94             4466.01         1660.53         6126.55
SWE      1840-1849     95-99              523.62          131.40          655.02
SWE      1840-1849    100-104              12.80            3.97           16.77
SWE      1840-1849    105-109               0.00            0.00            0.00
SWE      1840-1849    110+                  0.00            0.00            0.00
SWE      1850-1859        0            512431.58       529023.13      1041454.71
SWE      1850-1859      1-4           1789688.78      1807397.60      3597086.39
SWE      1850-1859      5-9           1910829.09      1897872.70      3808701.79
SWE      1850-1859     10-14          1761956.88      1764390.21      3526347.09
SWE      1850-1859     15-19          1709677.37      1691512.64      3401190.01
SWE      1850-1859     20-24          1586731.75      1547607.49      3134339.24
SWE      1850-1859     25-29          1522288.71      1466005.69      2988294.40
SWE      1850-1859     30-34          1415793.00      1353660.49      2769453.48
SWE      1850-1859     35-39          1222479.74      1157994.49      2380474.23
SWE      1850-1859     40-44          1030448.49       954295.49      1984743.98
SWE      1850-1859     45-49           894837.67       799285.37      1694123.04
SWE      1850-1859     50-54           817271.99       706379.13      1523651.13
SWE      1850-1859     55-59           735304.78       608939.11      1344243.89
SWE      1850-1859     60-64           624649.66       485336.65      1109986.32
SWE      1850-1859     65-69           459206.66       331089.27       790295.93
SWE      1850-1859     70-74           312440.15       209564.33       522004.47
SWE      1850-1859     75-79           179693.02       111144.86       290837.88
SWE      1850-1859     80-84            78987.47        42758.65       121746.12
SWE      1850-1859     85-89            25475.01        12206.87        37681.87
SWE      1850-1859     90-94             4218.60         1560.20         5778.80
SWE      1850-1859     95-99              415.29          104.28          519.57
SWE      1850-1859    100-104              59.42            7.86           67.28
SWE      1850-1859    105-109               7.71            3.48           11.19
SWE      1850-1859    110+                  0.24            0.00            0.24
SWE      1860-1869        0            582376.46       601505.09      1183881.55
SWE      1860-1869      1-4           2066844.56      2100775.00      4167619.56
SWE      1860-1869      5-9           2222667.01      2246782.68      4469449.70
SWE      1860-1869     10-14          1959501.41      1971568.04      3931069.45
SWE      1860-1869     15-19          1806069.67      1807537.54      3613607.21
SWE      1860-1869     20-24          1665097.73      1631781.35      3296879.09
SWE      1860-1869     25-29          1565394.81      1496742.22      3062137.03
SWE      1860-1869     30-34          1480609.22      1401943.09      2882552.31
SWE      1860-1869     35-39          1415735.97      1334804.39      2750540.36
SWE      1860-1869     40-44          1304733.99      1224624.07      2529358.06
SWE      1860-1869     45-49          1111433.91      1017207.74      2128641.65
SWE      1860-1869     50-54           914600.45       801313.46      1715913.91
SWE      1860-1869     55-59           759732.96       637683.93      1397416.89
SWE      1860-1869     60-64           644634.72       518061.06      1162695.78
SWE      1860-1869     65-69           535235.34       405980.48       941215.81
SWE      1860-1869     70-74           384985.21       272608.23       657593.44
SWE      1860-1869     75-79           214098.82       139095.17       353193.99
SWE      1860-1869     80-84           100652.87        55985.00       156637.87
SWE      1860-1869     85-89            32522.38        15000.37        47522.75
SWE      1860-1869     90-94             6066.50         2336.20         8402.70
SWE      1860-1869     95-99              644.80          232.13          876.93
SWE      1860-1869    100-104              38.03            6.62           44.64
SWE      1860-1869    105-109               0.75            0.00            0.75
SWE      1860-1869    110+                  0.25            0.00            0.25
SWE      1870-1879        0            584378.07       605809.40      1190187.47
SWE      1870-1879      1-4           2028918.53      2077955.11      4106873.63
SWE      1870-1879      5-9           2344005.39      2383314.64      4727320.03
SWE      1870-1879     10-14          2290689.15      2313256.94      4603946.08
SWE      1870-1879     15-19          2074195.92      2089178.80      4163374.72
SWE      1870-1879     20-24          1786179.61      1751098.44      3537278.06
SWE      1870-1879     25-29          1591749.53      1486269.57      3078019.10
SWE      1870-1879     30-34          1470287.34      1332062.81      2802350.15
SWE      1870-1879     35-39          1399640.41      1266009.06      2665649.47
SWE      1870-1879     40-44          1323766.92      1202173.42      2525940.34
SWE      1870-1879     45-49          1257067.61      1135813.80      2392881.41
SWE      1870-1879     50-54          1145845.70      1020294.64      2166140.34
SWE      1870-1879     55-59           947624.88       816199.89      1763824.76
SWE      1870-1879     60-64           737482.17       604444.66      1341926.83
SWE      1870-1879     65-69           556735.81       433977.28       990713.09
SWE      1870-1879     70-74           403487.20       296200.68       699687.88
SWE      1870-1879     75-79           257198.76       173086.07       430284.82
SWE      1870-1879     80-84           127981.86        75096.99       203078.85
SWE      1870-1879     85-89            40586.10        19314.02        59900.12
SWE      1870-1879     90-94             7695.23         2991.80        10687.03
SWE      1870-1879     95-99              929.47          237.53         1167.00
SWE      1870-1879    100-104              54.40            9.30           63.70
SWE      1870-1879    105-109               1.00            0.00            1.00
SWE      1870-1879    110+                  0.00            0.00            0.00
SWE      1880-1889        0            615812.45       638467.60      1254280.05
SWE      1880-1889      1-4           2209420.52      2266084.99      4475505.51
SWE      1880-1889      5-9           2471602.42      2523848.05      4995450.47
SWE      1880-1889     10-14          2251142.02      2297093.08      4548235.10
SWE      1880-1889     15-19          2142537.07      2174766.51      4317303.57
SWE      1880-1889     20-24          2004136.05      1950877.62      3955013.67
SWE      1880-1889     25-29          1756688.90      1643173.18      3399862.08
SWE      1880-1889     30-34          1544138.44      1406933.55      2951071.99
SWE      1880-1889     35-39          1420630.35      1277276.74      2697907.08
SWE      1880-1889     40-44          1325445.97      1179107.82      2504553.79
SWE      1880-1889     45-49          1259690.86      1113666.69      2373357.54
SWE      1880-1889     50-54          1181450.21      1038616.75      2220066.96
SWE      1880-1889     55-59          1094986.02       949283.73      2044269.75
SWE      1880-1889     60-64           953378.78       809195.84      1762574.62
SWE      1880-1889     65-69           725675.15       593893.57      1319568.72
SWE      1880-1889     70-74           492575.30       376472.58       869047.88
SWE      1880-1889     75-79           295985.58       207875.27       503860.85
SWE      1880-1889     80-84           151126.35        94333.94       245460.28
SWE      1880-1889     85-89            55832.79        28862.93        84695.73
SWE      1880-1889     90-94            12338.08         4899.34        17237.42
SWE      1880-1889     95-99             1289.76          337.88         1627.64
SWE      1880-1889    100-104              61.29            6.41           67.70
SWE      1880-1889    105-109               1.49            0.00            1.49
SWE      1880-1889    110+                  0.00            0.00            0.00
SWE      1890-1899        0            609630.48       634914.39      1244544.87
SWE      1890-1899      1-4           2248011.09      2311727.18      4559738.28
SWE      1890-1899      5-9           2644769.74      2707814.49      5352584.23
SWE      1890-1899     10-14          2483856.19      2543263.94      5027120.14
SWE      1890-1899     15-19          2231851.95      2299010.97      4530862.92
SWE      1890-1899     20-24          1881592.46      1850686.30      3732278.76
SWE      1890-1899     25-29          1716550.68      1614928.99      3331479.67
SWE      1890-1899     30-34          1682124.72      1525062.79      3207187.51
SWE      1890-1899     35-39          1551002.38      1382090.90      2933093.28
SWE      1890-1899     40-44          1391178.83      1237942.64      2629121.47
SWE      1890-1899     45-49          1283707.12      1129947.76      2413654.88
SWE      1890-1899     50-54          1189765.28      1030728.79      2220494.07
SWE      1890-1899     55-59          1107527.38       949094.67      2056622.05
SWE      1890-1899     60-64           995884.44       844602.40      1840486.84
SWE      1890-1899     65-69           856645.31       710939.31      1567584.62
SWE      1890-1899     70-74           656253.28       529532.81      1185786.09
SWE      1890-1899     75-79           402770.42       307794.97       710565.38
SWE      1890-1899     80-84           192670.36       131402.10       324072.46
SWE      1890-1899     85-89            65787.17        37639.34       103426.51
SWE      1890-1899     90-94            14202.30         6248.75        20451.05
SWE      1890-1899     95-99             1631.40          516.42         2147.81
SWE      1890-1899    100-104              65.80           17.13           82.92
SWE      1890-1899    105-109               0.98            0.00            0.98
SWE      1890-1899    110+                  0.00            0.00            0.00
SWE      1900-1909        0            631486.80       659530.61      1291017.41
SWE      1900-1909      1-4           2332084.63      2412717.47      4744802.10
SWE      1900-1909      5-9           2746657.77      2836766.75      5583424.53
SWE      1900-1909     10-14          2623559.32      2703526.31      5327085.63
SWE      1900-1909     15-19          2446931.52      2519335.01      4966266.53
SWE      1900-1909     20-24          2157011.11      2157602.68      4314613.79
SWE      1900-1909     25-29          1903592.92      1874128.24      3777721.16
SWE      1900-1909     30-34          1677536.68      1597319.03      3274855.71
SWE      1900-1909     35-39          1578164.86      1435056.80      3013221.65
SWE      1900-1909     40-44          1555874.51      1377400.85      2933275.36
SWE      1900-1909     45-49          1428702.02      1254091.91      2682793.93
SWE      1900-1909     50-54          1268722.33      1109232.67      2377955.00
SWE      1900-1909     55-59          1144414.50       985593.82      2130008.32
SWE      1900-1909     60-64          1020518.50       859191.31      1879709.81
SWE      1900-1909     65-69           888952.00       732620.48      1621572.47
SWE      1900-1909     70-74           709432.83       572270.96      1281703.80
SWE      1900-1909     75-79           492847.17       384106.80       876953.97
SWE      1900-1909     80-84           268066.91       198027.80       466094.71
SWE      1900-1909     85-89            93406.21        60752.49       154158.70
SWE      1900-1909     90-94            19213.00         9695.59        28908.59
SWE      1900-1909     95-99             2054.17          728.84         2783.00
SWE      1900-1909    100-104              96.83           25.17          122.00
SWE      1900-1909    105-109               1.17            0.17            1.33
SWE      1900-1909    110+                  0.00            0.00            0.00
SWE      1910-1919        0            591518.66       620329.35      1211848.01
SWE      1910-1919      1-4           2334688.94      2430489.85      4765178.79
SWE      1910-1919      5-9           2901255.42      3012894.28      5914149.69
SWE      1910-1919     10-14          2791083.83      2885936.83      5677020.67
SWE      1910-1919     15-19          2608612.33      2696273.83      5304886.17
SWE      1910-1919     20-24          2364859.00      2359508.33      4724367.33
SWE      1910-1919     25-29          2161023.50      2084979.67      4246003.17
SWE      1910-1919     30-34          1967743.50      1872146.83      3839890.33
SWE      1910-1919     35-39          1770869.33      1671903.50      3442772.83
SWE      1910-1919     40-44          1564719.17      1449282.50      3014001.67
SWE      1910-1919     45-49          1466102.83      1312138.50      2778241.33
SWE      1910-1919     50-54          1431557.67      1247618.67      2679176.33
SWE      1910-1919     55-59          1287144.83      1106300.50      2393445.33
SWE      1910-1919     60-64          1101829.67       934891.67      2036721.33
SWE      1910-1919     65-69           930601.33       771799.33      1702400.67
SWE      1910-1919     70-74           739250.17       592780.67      1332030.83
SWE      1910-1919     75-79           527637.83       407469.50       935107.33
SWE      1910-1919     80-84           300588.83       223151.00       523739.83
SWE      1910-1919     85-89           120452.00        81891.50       202343.50
SWE      1910-1919     90-94            28801.50        16819.83        45621.33
SWE      1910-1919     95-99             3238.67         1479.83         4718.50
SWE      1910-1919    100-104             179.00           33.00          212.00
SWE      1910-1919    105-109               3.33            0.00            3.33
SWE      1910-1919    110+                  0.00            0.00            0.00
SWE      1920-1929        0            524005.18       549142.63      1073147.81
SWE      1920-1929      1-4           2104112.88      2190444.73      4294557.61
SWE      1920-1929      5-9           2729452.83      2836707.48      5566160.30
SWE      1920-1929     10-14          2798736.93      2910779.51      5709516.44
SWE      1920-1929     15-19          2800872.46      2902607.21      5703479.67
SWE      1920-1929     20-24          2615920.33      2646693.67      5262614.00
SWE      1920-1929     25-29          2400074.83      2346399.50      4746474.33
SWE      1920-1929     30-34          2204529.33      2089418.17      4293947.50
SWE      1920-1929     35-39          2032106.00      1901415.50      3933521.50
SWE      1920-1929     40-44          1849066.17      1738645.50      3587711.67
SWE      1920-1929     45-49          1654361.17      1556919.33      3211280.50
SWE      1920-1929     50-54          1446261.33      1336116.00      2782377.33
SWE      1920-1929     55-59          1327958.50      1176557.33      2504515.83
SWE      1920-1929     60-64          1250556.33      1068879.17      2319435.50
SWE      1920-1929     65-69          1054538.50       880162.83      1934701.33
SWE      1920-1929     70-74           805958.00       658989.50      1464947.50
SWE      1920-1929     75-79           554780.33       438021.50       992801.83
SWE      1920-1929     80-84           315606.50       235576.76       551183.26
SWE      1920-1929     85-89           131234.50        90556.84       221791.34
SWE      1920-1929     90-94            33592.33        19998.83        53591.17
SWE      1920-1929     95-99             4502.50         2138.00         6640.50
SWE      1920-1929    100-104             238.17          111.33          349.50
SWE      1920-1929    105-109               0.83            1.00            1.83
SWE      1920-1929    110+                  0.00            0.00            0.00
SWE      1930-1939        0            424729.50       445026.75       869756.24
SWE      1930-1939      1-4           1678550.54      1745465.38      3424015.92
SWE      1930-1939      5-9           2291686.28      2375382.41      4667068.69
SWE      1930-1939     10-14          2567152.08      2664207.61      5231359.69
SWE      1930-1939     15-19          2684569.94      2788748.50      5473318.44
SWE      1930-1939     20-24          2705014.72      2790674.93      5495689.65
SWE      1930-1939     25-29          2667633.25      2693740.61      5361373.86
SWE      1930-1939     30-34          2498253.50      2460393.67      4958647.17
SWE      1930-1939     35-39          2300641.17      2221294.00      4521935.17
SWE      1930-1939     40-44          2109017.83      1989914.83      4098932.67
SWE      1930-1939     45-49          1927443.83      1801051.17      3728495.00
SWE      1930-1939     50-54          1729065.17      1622354.00      3351419.17
SWE      1930-1939     55-59          1512234.33      1414998.17      2927232.50
SWE      1930-1939     60-64          1274897.17      1161857.67      2436754.83
SWE      1930-1939     65-69          1095207.33       947192.83      2042400.17
SWE      1930-1939     70-74           915705.50       758063.00      1673768.50
SWE      1930-1939     75-79           628763.33       505148.83      1133912.17
SWE      1930-1939     80-84           341910.64       263266.66       605177.30
SWE      1930-1939     85-89           134713.75        96958.34       231672.09
SWE      1930-1939     90-94            33555.17        21571.93        55127.09
SWE      1930-1939     95-99             4685.67         2585.51         7271.17
SWE      1930-1939    100-104             300.17          146.17          446.33
SWE      1930-1939    105-109               2.17            2.17            4.33
SWE      1930-1939    110+                  0.00            0.00            0.00
SWE      1940-1949        0            573371.24       603860.39      1177231.63
SWE      1940-1949      1-4           2097976.37      2198876.11      4296852.48
SWE      1940-1949      5-9           2186265.57      2277219.59      4463485.16
SWE      1940-1949     10-14          2091560.44      2167190.75      4258751.18
SWE      1940-1949     15-19          2290339.79      2364142.96      4654482.75
SWE      1940-1949     20-24          2570000.34      2642077.25      5212077.60
SWE      1940-1949     25-29          2670797.41      2742968.09      5413765.49
SWE      1940-1949     30-34          2677132.15      2743968.20      5421100.36
SWE      1940-1949     35-39          2632164.84      2655474.51      5287639.35
SWE      1940-1949     40-44          2450475.84      2413566.03      4864041.86
SWE      1940-1949     45-49          2232472.17      2152924.98      4385397.14
SWE      1940-1949     50-54          2010861.33      1890847.53      3901708.86
SWE      1940-1949     55-59          1794816.33      1661279.66      3456095.99
SWE      1940-1949     60-64          1551644.50      1427558.13      2979202.63
SWE      1940-1949     65-69          1271185.17      1157130.65      2428315.81
SWE      1940-1949     70-74           953172.84       838929.26      1792102.09
SWE      1940-1949     75-79           663828.00       549512.46      1213340.47
SWE      1940-1949     80-84           392242.33       304451.78       696694.11
SWE      1940-1949     85-89           155193.78       113672.31       268866.09
SWE      1940-1949     90-94            37199.82        24557.69        61757.51
SWE      1940-1949     95-99             4844.83         2626.97         7471.80
SWE      1940-1949    100-104             298.17          111.51          409.68
SWE      1940-1949    105-109               6.50            2.50            9.00
SWE      1940-1949    110+                  0.00            0.00            0.00
SWE      1950-1959        0            522249.96       554437.89      1076687.85
SWE      1950-1959      1-4           2179404.34      2304965.66      4484369.99
SWE      1950-1959      5-9           2918665.85      3073425.56      5992091.40
SWE      1950-1959     10-14          2687996.63      2810274.66      5498271.29
SWE      1950-1959     15-19          2236705.80      2305955.50      4542661.30
SWE      1950-1959     20-24          2208953.33      2223862.19      4432815.51
SWE      1950-1959     25-29          2410343.78      2442032.16      4852375.95
SWE      1950-1959     30-34          2637294.04      2686708.99      5324003.03
SWE      1950-1959     35-39          2688857.38      2744159.51      5433016.89
SWE      1950-1959     40-44          2669871.63      2718347.09      5388218.73
SWE      1950-1959     45-49          2597281.52      2600979.01      5198260.53
SWE      1950-1959     50-54          2380533.00      2319063.33      4699596.33
SWE      1950-1959     55-59          2119125.17      2005341.17      4124466.33
SWE      1950-1959     60-64          1843800.50      1680121.00      3523921.50
SWE      1950-1959     65-69          1551120.17      1374364.83      2925485.00
SWE      1950-1959     70-74          1202379.17      1047888.17      2250267.33
SWE      1950-1959     75-79           809454.83       693447.50      1502902.33
SWE      1950-1959     80-84           432431.67       354989.17       787420.83
SWE      1950-1959     85-89           175563.33       130658.83       306222.17
SWE      1950-1959     90-94            47005.67        30878.17        77883.83
SWE      1950-1959     95-99             6388.00         3539.33         9927.33
SWE      1950-1959    100-104             432.83          176.67          609.50
SWE      1950-1959    105-109               8.17            1.50            9.67
SWE      1950-1959    110+                  0.00            0.00            0.00
SWE      1960-1969        0            546281.80       577551.30      1123833.10
SWE      1960-1969      1-4           2143302.63      2264982.15      4408284.77
SWE      1960-1969      5-9           2572986.59      2721239.37      5294225.96
SWE      1960-1969     10-14          2716676.64      2866558.95      5583235.59
SWE      1960-1969     15-19          2963091.62      3096518.62      6059610.23
SWE      1960-1969     20-24          2796778.55      2921149.46      5717928.02
SWE      1960-1969     25-29          2339608.97      2457926.33      4797535.30
SWE      1960-1969     30-34          2243990.81      2305154.70      4549145.51
SWE      1960-1969     35-39          2415014.63      2449614.40      4864629.03
SWE      1960-1969     40-44          2619389.59      2655693.60      5275083.19
SWE      1960-1969     45-49          2647829.02      2681144.38      5328973.40
SWE      1960-1969     50-54          2598599.40      2611750.31      5210349.71
SWE      1960-1969     55-59          2484970.63      2431113.35      4916083.98
SWE      1960-1969     60-64          2216439.50      2068793.00      4285232.50
SWE      1960-1969     65-69          1879091.00      1661895.17      3540986.17
SWE      1960-1969     70-74          1488372.67      1233914.00      2722286.67
SWE      1960-1969     75-79          1048765.00       826711.17      1875476.17
SWE      1960-1969     80-84           597261.00       454088.50      1051349.50
SWE      1960-1969     85-89           242534.17       176544.83       419079.00
SWE      1960-1969     90-94            62018.00        40605.33       102623.33
SWE      1960-1969     95-99             9209.67         4629.00        13838.67
SWE      1960-1969    100-104             695.67          262.67          958.33
SWE      1960-1969    105-109              22.00            1.17           23.17
SWE      1960-1969    110+                  0.00            0.00            0.00
SWE      1970-1979        0            507386.06       535513.71      1042899.76
SWE      1970-1979      1-4           2149765.34      2262324.75      4412090.09
SWE      1970-1979      5-9           2813747.04      2963027.42      5776774.46
SWE      1970-1979     10-14          2734371.14      2882932.97      5617304.11
SWE      1970-1979     15-19          2639605.70      2771050.71      5410656.41
SWE      1970-1979     20-24          2891190.31      3011055.83      5902246.14
SWE      1970-1979     25-29          3125891.21      3309588.09      6435479.30
SWE      1970-1979     30-34          2842900.59      3037688.93      5880589.51
SWE      1970-1979     35-39          2354789.99      2474097.12      4828887.11
SWE      1970-1979     40-44          2246778.34      2288806.11      4535584.45
SWE      1970-1979     45-49          2397033.05      2398368.04      4795401.09
SWE      1970-1979     50-54          2566953.40      2552906.84      5119860.24
SWE      1970-1979     55-59          2554697.09      2508507.32      5063204.41
SWE      1970-1979     60-64          2450666.76      2339266.44      4789933.20
SWE      1970-1979     65-69          2252957.31      2019671.85      4272629.16
SWE      1970-1979     70-74          1866113.50      1521460.00      3387573.50
SWE      1970-1979     75-79          1368284.17      1001337.50      2369621.67
SWE      1970-1979     80-84           833021.67       543483.50      1376505.17
SWE      1970-1979     85-89           379311.50       224761.00       604072.50
SWE      1970-1979     90-94           111676.00        60164.67       171840.67
SWE      1970-1979     95-99            18051.67         8464.67        26516.33
SWE      1970-1979    100-104            1395.17          545.67         1940.83
SWE      1970-1979    105-109              41.00           12.00           53.00
SWE      1970-1979    110+                  0.00            0.00            0.00
SWE      1980-1989        0            482268.59       509003.67       991272.26
SWE      1980-1989      1-4           1887181.92      1986400.19      3873582.11
SWE      1980-1989      5-9           2470779.50      2592994.96      5063774.46
SWE      1980-1989     10-14          2679110.24      2811849.25      5490959.50
SWE      1980-1989     15-19          2837767.24      2980304.26      5818071.50
SWE      1980-1989     20-24          2832812.79      2962904.06      5795716.85
SWE      1980-1989     25-29          2779644.41      2913057.67      5692702.07
SWE      1980-1989     30-34          2948925.46      3085278.21      6034203.67
SWE      1980-1989     35-39          3121275.92      3274999.60      6396275.52
SWE      1980-1989     40-44          2825424.23      2968253.16      5793677.40
SWE      1980-1989     45-49          2330501.87      2399882.86      4730384.73
SWE      1980-1989     50-54          2205413.45      2189118.04      4394531.49
SWE      1980-1989     55-59          2320216.63      2237106.19      4557322.83
SWE      1980-1989     60-64          2434878.04      2285961.30      4720839.34
SWE      1980-1989     65-69          2345014.53      2096405.35      4441419.88
SWE      1980-1989     70-74          2119895.19      1744960.73      3864855.92
SWE      1980-1989     75-79          1740463.43      1250828.80      2991292.23
SWE      1980-1989     80-84          1161067.77       695546.68      1856614.45
SWE      1980-1989     85-89           578401.57       286115.67       864517.24
SWE      1980-1989     90-94           189962.17        77315.50       267277.67
SWE      1980-1989     95-99            36224.33        12254.50        48478.83
SWE      1980-1989    100-104            3427.67          878.17         4305.83
SWE      1980-1989    105-109             125.83           16.67          142.50
SWE      1980-1989    110+                  1.83            0.00            1.83
SWE      1990-1999        0            525577.69       553667.77      1079245.47
SWE      1990-1999      1-4           2211419.96      2328063.10      4539483.06
SWE      1990-1999      5-9           2697499.71      2846186.79      5543686.49
SWE      1990-1999     10-14          2472581.42      2606964.35      5079545.77
SWE      1990-1999     15-19          2554545.52      2683763.59      5238309.11
SWE      1990-1999     20-24          2807897.36      2925837.30      5733734.66
SWE      1990-1999     25-29          3024642.75      3176246.52      6200889.27
SWE      1990-1999     30-34          2988313.18      3151275.99      6139589.17
SWE      1990-1999     35-39          2874994.51      3005629.52      5880624.03
SWE      1990-1999     40-44          2988225.80      3094082.48      6082308.27
SWE      1990-1999     45-49          3116978.78      3227197.03      6344175.80
SWE      1990-1999     50-54          2791791.91      2879998.41      5671790.32
SWE      1990-1999     55-59          2280827.25      2280467.02      4561294.28
SWE      1990-1999     60-64          2123771.46      2005160.78      4128932.24
SWE      1990-1999     65-69          2167404.84      1927395.08      4094799.92
SWE      1990-1999     70-74          2159869.64      1786408.87      3946278.51
SWE      1990-1999     75-79          1893975.55      1392217.16      3286192.71
SWE      1990-1999     80-84          1421775.71       875741.18      2297516.90
SWE      1990-1999     85-89           832228.93       400943.73      1233172.66
SWE      1990-1999     90-94           307501.77       111716.85       419218.62
SWE      1990-1999     95-99            60841.24        16840.83        77682.08
SWE      1990-1999    100-104            5765.67         1199.33         6965.00
SWE      1990-1999    105-109             278.83           51.00          329.83
SWE      1990-1999    110+                  5.50            0.00            5.50
SWE      2000-2009        0            487410.89       516667.07      1004077.96
SWE      2000-2009      1-4           1902334.58      2004752.71      3907087.29
SWE      2000-2009      5-9           2485885.12      2615816.07      5101701.19
SWE      2000-2009     10-14          2829807.01      2980725.86      5810532.88
SWE      2000-2009     15-19          2799589.43      2959665.31      5759254.74
SWE      2000-2009     20-24          2623859.02      2736562.55      5360421.57
SWE      2000-2009     25-29          2764436.72      2874643.62      5639080.34
SWE      2000-2009     30-34          2983358.90      3099066.57      6082425.47
SWE      2000-2009     35-39          3139016.35      3274147.05      6413163.40
SWE      2000-2009     40-44          3053768.88      3180689.50      6234458.38
SWE      2000-2009     45-49          2901329.02      2987880.72      5889209.74
SWE      2000-2009     50-54          2969517.21      3025963.72      5995480.94
SWE      2000-2009     55-59          3051501.74      3095123.06      6146624.80
SWE      2000-2009     60-64          2690410.90      2694956.87      5385367.77
SWE      2000-2009     65-69          2145197.98      2038399.07      4183597.05
SWE      2000-2009     70-74          1910197.04      1650916.99      3561114.03
SWE      2000-2009     75-79          1800461.25      1384606.42      3185067.67
SWE      2000-2009     80-84          1533624.69      1012156.13      2545780.82
SWE      2000-2009     85-89           988069.99       518369.69      1506439.68
SWE      2000-2009     90-94           419308.47       161491.48       580799.95
SWE      2000-2009     95-99            99065.87        26133.07       125198.94
SWE      2000-2009    100-104           10018.43         1785.52        11803.95
SWE      2000-2009    105-109             427.91           55.00          482.91
SWE      2000-2009    110+                  9.83            1.17           11.00
SWE      2010-2019        0            561006.96       593406.37      1154413.33
SWE      2010-2019      1-4           2271275.75      2405663.67      4676939.42
SWE      2010-2019      5-9           2774594.84      2932144.39      5706739.23
SWE      2010-2019     10-14          2592907.81      2741122.42      5334030.23
SWE      2010-2019     15-19          2695744.93      2903181.66      5598926.60
SWE      2010-2019     20-24          3105317.08      3296532.44      6401849.52
SWE      2010-2019     25-29          3216075.30      3386255.65      6602330.95
SWE      2010-2019     30-34          3035568.20      3192898.42      6228466.62
SWE      2010-2019     35-39          3052911.64      3177820.13      6230731.77
